date,CA-AB,CA-BC,CA-MB,CA-NB,CA-NL,CA-NT,CA-NS,CA-NU,CA-ON,CA-PE,CA-QC,CA-SK,CA-YT
2021-03-25,20.30750453,8.550528221,0,0,106.8816028,0,47.02790522,0,22.44513658,0,5.344080138,43.82145713,0
2021-03-26,4.797562031,16.54331735,0,0,0,0,0,0,9.429690889,0,5.293861552,0,0
2021-03-27,14.19105334,16.92967766,24.8965848,0,0,0,0,0,9.95863392,0,7.717941288,0,0
2021-03-28,40.07553048,15.51310857,0,64.63795239,0,0,43.95380762,0,19.39138572,0,10.34207238,0,0
2021-03-29,7.127258693,3.959588163,0,0,26.13328187,0,0,0,5.543423428,79.19176326,0,21.38177608,0
2021-03-30,9.121804591,4.46968425,6.202827122,0,0,0,0,0,3.739939883,0,0,7.662315857,0
2021-03-31,6.892016442,5.513613154,68.92016442,42.73050194,0,0,30.32487235,0,17.23004111,0,13.78403288,28.25726741,0
2021-04-01,2.910785165,0,20.79132261,0,0,0,0,0,6.237396783,0,1.455392583,0,0
2021-04-02,17.31115151,13.62792779,30.57075693,0,0,0,36.83223726,0,30.9390793,0,13.25960541,0,0
2021-04-03,78.97035545,81.72513529,91.82599471,88.15295492,0,0,0,0,40.40343767,0,7.346079577,0,0
2021-04-04,12.00693978,9.33873094,33.3526105,0,0,0,0,0,24.68093177,0,2.00115663,66.705221,0
2021-04-05,18.36697087,16.14067137,21.70642011,0,0,0,0,0,35.62079198,0,7.235473371,55.65748747,0
2021-04-06,34.0869891,45.44931881,24.99712534,0,0,0,30.90553679,0,21.36117984,0,11.3623297,32.26901635,0
2021-04-07,13.00455596,6.935763179,7.802733577,14.44950662,0,0,0,0,5.346317451,0,0,0,0
2021-04-08,19.2915872,31.69332182,34.44926285,0,0,0,0,0,8.267823084,0,5.511882056,21.70303559,0
2021-04-09,13.69752376,11.20706489,0,24.90458865,0,0,0,0,10.70897312,0,0,15.19179908,0
2021-04-10,5.338312424,17.65749494,0,41.06394172,0,0,0,0,6.570230675,0,0,0,0
2021-04-11,3.633017977,27.41277201,13.21097446,0,0,0,33.02743615,0,6.275212869,0,8.5871334,15.52289499,0
2021-04-12,18.96108873,21.48923389,21.48923389,0,63.2036291,0,28.44163309,0,15.80090727,0,6.952399201,54.98715731,0
2021-04-13,0,31.6402116,0,0,0,0,0,0,19.30052908,0,4.113227508,0,0
2021-04-14,9.135830352,3.045276784,0,0,0,0,0,0,9.135830352,0,0,21.31693749,304.5276784
2021-04-15,6.912089806,5.760074839,23.04029935,0,0,0,0,0,18.66264248,0,7.372895794,0,0
2021-04-16,10.8788874,19.77979527,9.296503776,17.20842188,0,0,12.06567511,0,11.07668535,0,0,0,0
2021-04-17,17.40936549,0,0,0,0,0,0,0,17.64784995,0,2.861813505,23.84844588,0
2021-04-18,42.62724507,12.78817352,0,0,0,0,0,0,22.16616743,0,3.836452056,0,0
2021-04-19,19.64319722,12.97854102,0,35.07713788,0,0,0,0,13.68008377,0,2.806171031,21.74782549,0
2021-04-20,11.98036665,6.845923802,14.97545832,0,42.78702376,0,0,0,11.98036665,0,0,0,0
2021-04-21,7.577720711,8.370737994,8.811303152,0,0,0,0,0,3.260182166,0,0,0,0
2021-04-22,13.3233135,11.58549,0,0,0,0,57.92744999,0,14.4818625,0,14.4818625,0,0
2021-04-23,2.652467106,18.56726975,10.12760168,0,0,0,24.11333733,0,6.269467706,0,0,11.81553529,0
2021-04-24,16.66704879,18.5189431,0,0,0,0,0,0,8.333524393,0,0,0,0
2021-04-25,7.1560699,46.0033065,49.58134145,51.114785,0,0,0,0,14.3121398,0,11.2452527,30.15772315,0
2021-04-26,17.3489288,29.96633156,0,0,0,0,0,0,28.38915622,0,9.463052072,157.7175345,0
2021-04-27,0,8.884263271,0,34.17024335,0,0,11.27618031,0,7.175751104,0,4.442131636,11.27618031,0
2021-04-28,5.012719906,12.53179977,0,35.80514219,0,0,0,0,6.802977016,0,5.370771328,0,0
2021-04-29,16.71485759,14.07566955,43.98646734,28.59120377,0,0,0,0,4.398646734,0,0,0,0
2021-04-30,3.707986765,6.025478492,12.97795368,23.17491728,0,0,0,0,11.58745864,0,0,0,0
2021-05-01,23.80091208,11.90045604,0,32.1633947,0,0,20.58457261,0,13.83025972,0,0,0,0
2021-05-02,7.531554671,0,0,0,0,0,0,0,15.74779613,0,4.792807518,68.46867883,0
2021-05-03,18.14134772,15.43057163,0,0,0,0,0,0,6.255637146,0,0,20.85212382,0
2021-05-04,0,9.224591856,19.1587677,0,0,0,23.65279963,0,11.82639982,0,2.838335956,0,0
2021-05-05,9.256643135,4.272296832,35.6024736,0,0,0,22.07353363,0,6.764469983,0,0,21.71750889,0
2021-05-06,4.258260546,10.91861678,0,0,0,0,9.280824267,0,2.402095693,0,0,0,0
2021-05-07,27.86182966,6.308338792,0,52.56948993,0,0,33.11877866,0,12.09098268,0,4.205559194,0,0
2021-05-08,38.9491514,25.96610093,0,68.45608428,118.0277315,0,42.48998334,0,17.70415973,0,5.901386575,0,0
2021-05-09,3.295709576,3.820027008,3.894929498,7.490249035,0,0,4.643954402,0,4.19453946,0,0,0,0
2021-05-10,13.28005835,23.66264942,24.14556063,0,0,0,0,0,7.485123796,0,3.863289701,0,0
2021-05-11,11.74741811,15.44567937,21.75447798,0,0,0,0,0,14.79304503,0,3.263171697,0,0
2021-05-12,11.3475981,18.99489246,20.47501395,0,0,0,24.66869151,0,9.374102774,0,9.374102774,0,0
2021-05-13,0,11.27017907,24.50038929,0,0,0,0,0,9.31014793,0,7.59512068,0,0
2021-05-14,0,4.358176517,8.716353034,0,0,0,11.46888557,0,2.981910249,0,0,0,0
2021-05-15,5.855196893,3.903464595,19.51732298,0,0,0,0,0,5.855196893,195.1732298,9.758661489,0,0
2021-05-16,25.75355025,4.292258374,0,33.8015347,53.65322968,0,0,0,10.19411364,0,0,23.07088876,0
2021-05-17,8.480144696,31.09386389,0,0,0,0,0,0,22.61371919,282.6714899,5.653429798,42.40072348,0
2021-05-18,33.98717926,7.477179438,0,0,0,0,0,0,17.67333322,0,0,0,0
2021-05-19,25.52371791,22.33325317,45.57806769,0,0,0,0,0,3.646245415,0,7.748271507,0,0
2021-05-20,4.526068863,8.023485712,0,0,0,0,0,0,5.143260072,0,0,20.57304029,0
2021-05-21,0,6.593229586,0,52.08651373,0,0,0,0,12.52713621,0,0,65.93229586,0
2021-05-22,27.32835331,7.707997087,0,0,0,0,70.07270079,0,10.51090512,0,15.41599417,0,0
2021-05-23,0,7.222471283,0,0,45.14044552,0,0,0,14.44494257,0,4.514044552,19.41039157,0
2021-05-24,8.342401827,0,0,59.58858448,0,0,37.54080822,0,20.26011872,0,4.767086758,0,0
2021-05-25,21.08710745,5.904390087,0,0,0,0,0,0,6.115261161,0,8.013100832,0,0
2021-05-26,7.542460121,4.165239171,8.668200437,0,0,0,0,0,4.165239171,0,0,11.25740316,0
2021-05-27,16.96521614,0,57.49323247,54.66569645,94.25120077,0,0,0,4.712560038,0,4.712560038,74.45844861,0
2021-05-28,2.386941655,7.9203064,0,0,0,0,0,0,2.603936351,0,0,10.84973479,0
2021-05-29,11.64493762,23.97487158,0,0,68.49963309,0,23.28987525,0,8.219955971,0,0,0,0
2021-05-30,0.962637162,1.49053496,3.105281166,0,0,0,0,0,1.552640583,0,0,0,0
2021-05-31,11.70114267,18.85184096,0,0,65.00634815,0,24.7024123,0,7.800761778,0,3.250317408,25.35247578,0
2021-06-01,3.080504271,5.134173785,0,20.53669514,0,0,0,0,5.134173785,0,3.285871222,0,0
2021-06-02,12.6323888,42.10796268,0,0,0,0,0,0,17.2642647,0,14.31670731,0,0
2021-06-03,12.43219651,4.834743089,0,0,69.06775841,0,29.00845853,0,17.95761719,0,6.216098257,0,0
2021-06-04,3.710649032,14.84259613,0,0,0,0,16.19192305,0,2.023990381,0,4.047980762,16.86658651,0
2021-06-05,0,5.347928523,48.61753202,47.64518138,0,0,0,0,11.66820769,0,0,0,0
2021-06-06,30.1136916,7.829559815,0,0,0,0,24.39209019,0,7.528422899,0,6.022738319,0,0
2021-06-07,20.4897906,16.8950905,35.94700106,33.79018099,0,0,0,0,2.875760085,0,0,23.00608068,0
2021-06-08,4.710880655,15.47860787,0,0,0,0,22.43276502,0,2.467604153,0,2.467604153,0,0
2021-06-09,0,2.719799604,22.6649967,22.6649967,0,0,15.41219776,0,9.065998681,0,3.626399472,14.95889782,0
2021-06-10,0,18.04215565,0,0,112.7634728,0,0,0,9.021077823,0,12.40398201,0,0
2021-06-11,5.014575689,0,0,0,0,0,0,0,4.905563174,0,1.417162695,10.9012515,0
2021-06-12,4.247543728,3.228133233,0,0,0,0,0,0,2.97328061,0,2.421099925,0,0
2021-06-13,4.335244109,1.576452403,7.619519948,13.13710336,0,0,0,0,2.233307571,0,0,9.721456486,0
2021-06-14,4.025815428,3.019361571,0,25.16134643,0,0,0,0,7.296790464,0,0,0,0
2021-06-15,9.558155089,15.93025848,17.52328433,30.26749111,0,0,0,0,11.15118094,159.3025848,0,0,0
2021-06-16,0,3.238843886,29.44403533,0,0,0,0,0,2.355522826,0,0,17.96086155,0
2021-06-17,0,0,0,10.35193616,0,0,0,0,3.105580849,0,1.759829148,6.832277868,0
2021-06-18,9.479372194,8.125176167,0,0,0,0,0,0,10.41689252,0,0,0,0
2021-06-19,23.32502947,20.21502554,0,77.75009823,0,0,0,0,27.21253438,0,6.220007858,0,0
2021-06-20,19.6856502,7.874260082,0,0,0,0,0,0,13.77995514,0,5.511982057,0,0
2021-06-21,7.454362264,6.099023671,0,0,0,0,0,0,2.03300789,0,0,67.76692968,0
2021-06-22,4.589312692,0,15.96282676,0,0,0,0,0,7.382807374,0,0,19.95353344,0
2021-06-23,12.86365667,2.781331172,0,0,34.76663965,0,0,0,5.214995948,0,1.738331983,14.25432226,0
2021-06-24,0,0,0,0,0,0,0,0,1.994065802,0,0,66.46886006,0
2021-06-25,7.176171349,5.894712179,25.62918339,0,0,0,0,0,3.844377508,0,0,0,0
2021-06-26,18.37973958,14.33619687,0,0,0,0,0,0,7.168098436,0,4.778732291,0,0
2021-06-27,17.87212956,0,0,0,357.4425912,0,0,0,35.74425912,0,7.148851825,0,0
2021-06-28,5.374182139,4.299345711,0,0,53.74182139,0,25.25865605,0,4.299345711,0,2.687091069,0,0
2021-06-29,14.29151925,5.456761896,25.98458046,0,0,0,0,0,7.795374137,0,7.535528333,0,0
2021-06-30,5.730690639,18.48609883,0,0,0,0,0,0,6.470134592,0,3.142636802,0,0
2021-07-01,8.891144365,6.935092605,0,0,0,0,0,0,4.979040844,0,0,0,0
2021-07-02,9.500895808,25.33572216,41.1705485,66.50627066,0,0,47.50447904,0,6.333930539,316.6965269,6.333930539,0,0
2021-07-03,0,0,0,0,0,0,86.29735553,0,23.30028599,0,10.35568266,0,0
2021-07-04,8.220824244,6.679419698,30.82809092,51.38015153,0,0,33.91090001,0,9.76222879,0,4.624213637,39.56271667,0
2021-07-05,5.148627043,1.383213235,6.224459559,0,0,0,0,0,4.457020425,0,1.921129494,7.684517974,0
2021-07-06,20.36780996,0,24.53953007,0,0,0,0,0,9.079626125,0,6.625673119,0,0
2021-07-07,0,15.00903535,0,0,0,0,0,0,3.463623541,0,0,28.86352951,0
2021-07-08,10.65042492,0,0,0,0,0,0,0,11.2109736,0,5.38126733,0,0
2021-07-09,6.846952363,5.290826826,0,0,0,0,0,0,11.20410387,0,3.734701289,31.12251074,0
2021-07-10,0,9.196432592,0,0,0,0,0,0,7.0325661,0,7.0325661,54.09666231,0
2021-07-11,6.653697874,5.151249967,0,0,0,0,0,0,7.154513843,0,3.791892337,0,0
2021-07-12,0,12.06299929,0,0,0,0,16.99013985,0,10.19408391,0,0,0,0
2021-07-13,10.40323679,0,0,0,0,0,0,0,7.074201016,0,0,0,0
2021-07-14,0,0,0,0,0,0,0,0,3.293480025,0,0.922174407,0,0
2021-07-15,1.431480656,2.35171822,10.22486183,0,0,0,0,0,2.760712693,0,0.817988946,0,0
2021-07-16,0,0,51.68126714,0,0,0,0,0,15.50438014,0,7.752190071,0,0
2021-07-17,11.62103358,4.357887593,0,0,72.63145988,0,0,0,7.989460586,0,3.631572994,0,0
2021-07-18,6.967702158,0,0,0,77.41891286,0,0,0,9.290269544,0,0,0,0
2021-07-19,5.033448304,12.22408874,17.97660108,0,0,0,0,0,0,0,5.572746336,0,0
2021-07-20,10.193181,3.938274478,0,0,0,0,23.16632046,0,8.339875366,0,2.779958455,0,0
2021-07-21,0,2.703084979,0,0,0,0,0,0,7.723099941,0,1.853543986,0,0
2021-07-22,0,6.260283641,0,0,0,0,33.73597295,0,17.73747032,0,4.521315963,34.77935356,0
2021-07-23,0,4.122235523,0,0,0,0,24.24844426,0,3.637266638,0,1.454906655,0,0
2021-07-24,3.75330084,8.340668534,0,0,0,0,0,0,2.001760448,0,2.168573819,0,0
2021-07-25,3.916863852,2.978448554,0,0,0,0,0,0,3.18245188,0,4.080066513,0,0
2021-07-26,0,8.853698362,0,0,42.16046839,0,0,0,2.951232787,0,0,0,0
2021-07-27,0,0,9.248508389,0,0,0,0,0,5.641590117,0,1.387276258,0,0
2021-07-28,28.72515731,15.4673924,0,0,0,0,42.86677322,0,30.0509338,0,5.303105965,44.19254971,0
2021-07-29,0,0,0,0,0,0,0,0,4.328573747,0,0,0,0
2021-07-30,0,7.051017155,16.92244117,28.20406862,0,0,20.02488872,0,7.615098527,0,4.794691665,20.87101078,0
2021-07-31,11.37552697,8.531645229,0,0,0,0,0,0,9.669197927,0,0,0,0
2021-08-01,1.871557565,2.673653664,0,0,0,0,0,0,3.475749763,0,0.980339677,8.912178881,0
2021-08-02,1.416837998,0,5.667351991,0,0,0,0,0,2.493634876,0,0.736755759,0,0
2021-08-03,2.660499102,2.112749287,0,0,0,0,0,0,3.912498679,0,1.486749498,0,0
2021-08-04,1.706642357,2.637538188,0,0,0,0,7.757465258,0,1.861791662,0,0,0,0
2021-08-05,1.618510184,0,0,0,0,0,0,0,4.046275459,0,0,0,0
2021-08-06,13.77716006,5.235320822,0,0,0,0,0,0,13.36384526,0,0,0,0
2021-08-07,3.556902247,1.280484809,0,0,0,0,0,0,3.485764202,0,0,0,0
2021-08-08,5.568653512,8.538602052,0,37.12435675,0,0,24.50207545,0,9.652332755,0,3.341192107,25.61580616,0
2021-08-09,24.22333806,18.65197031,0,0,0,0,0,0,20.10537059,0,6.540301276,0,0
2021-08-10,4.513231904,7.051924849,0,0,0,0,0,0,6.135174619,0,2.468173697,0,0
2021-08-11,0,6.537561287,0,0,0,0,0,0,5.480985725,0,6.603597259,0,0
2021-08-12,9.036809739,6.855510836,31.16141289,0,0,0,0,0,9.348423868,0,0,0,0
2021-08-13,5.846633639,8.769950458,0,36.54146024,0,0,0,0,14.25116949,0,0,26.30985137,0
2021-08-14,7.006248507,0,0,0,0,0,0,0,21.01874552,175.1562127,7.006248507,0,0
2021-08-15,4.270587631,3.416470105,17.08235052,0,0,0,0,0,6.491293199,0,7.516234231,0,0
2021-08-16,2.809286571,0,0,0,0,0,0,0,8.779020534,0,1.580223696,0,0
2021-08-17,0,5.458359456,0,0,0,0,0,0,7.182051916,0,1.292769345,0,0
2021-08-18,6.593805594,0,23.62780338,0,0,0,54.94837995,0,14.28657879,0,7.143289394,0,0
2021-08-19,11.53606302,27.46681672,0,0,0,0,0,0,22.79745788,0,6.042699678,0,0
2021-08-20,0,9.743022604,0,0,0,0,0,0,7.169393992,0,0,18.38306152,0
2021-08-21,3.268025805,4.793104513,21.7868387,0,0,0,6.536051609,0,3.485894191,0,1.742947096,6.753919996,0
2021-08-22,5.839919273,8.759878909,17.17623316,0,0,0,0,0,7.214017925,0,0,0,0
2021-08-23,4.419982864,6.875528899,0,0,0,0,0,0,9.822184142,0,0,0,0
2021-08-24,12.38223009,9.802598824,19.08927139,0,51.59262539,0,0,0,12.38223009,0,0,0,0
2021-08-25,0,17.74862263,0,0,0,0,0,0,8.999301614,0,0,24.99806004,0
2021-08-26,8.020430832,15.32793448,0,0,0,0,0,0,9.802748794,0,2.138781555,17.82317963,0
2021-08-27,7.311774361,17.00412642,0,0,0,0,0,0,16.66404389,0,3.910949077,0,0
2021-08-28,4.013037119,0,29.42893887,0,0,0,0,0,9.363753277,133.767904,2.675358079,0,0
2021-08-29,3.922473505,9.209285622,0,0,0,0,16.37206333,0,9.550370274,0,5.798439095,17.05423263,0
2021-08-30,11.32265751,4.586392915,0,0,0,0,0,0,14.33247786,0,0,0,0
2021-08-31,17.36380059,3.551686485,17.16648468,0,0,0,19.73159158,0,8.879216211,0,0,19.13964383,0
2021-09-01,65.460144,11.12822448,51.05891232,0,0,0,0,0,18.98344176,0,7.20061584,0,0
2021-09-02,4.748637779,7.869171176,0,0,0,0,0,0,13.56753651,0,0,0,0
2021-09-03,15.92613172,0,15.12982513,0,0,0,0,0,4.459316882,0,0,8.600111129,0
2021-09-04,0,5.395033945,0,0,38.53595675,0,0,0,8.092550918,0,0,0,0
2021-09-05,42.11889761,24.42896061,31.58917321,0,0,0,0,0,11.79329133,0,4.211889761,0,0
2021-09-06,6.072702962,23.42328285,43.37644973,36.43621777,0,0,0,0,11.27787693,0,3.036351481,0,0
2021-09-07,6.890083531,3.609091374,16.40496079,0,0,0,0,0,7.546281963,0,1.148347255,10.3351253,0
2021-09-08,1.934637861,4.542193239,0,0,0,0,0,0,4.710422618,0,1.009376275,8.411468961,0
2021-09-09,6.430594241,5.261395288,0,0,0,0,0,0,14.61498691,0,3.507596859,29.22997382,0
2021-09-10,17.21723717,8.861813249,0,0,0,0,0,0,12.91292788,0,0,25.31946643,0
2021-09-11,3.151497331,9.59774187,0,0,0,0,0,0,6.589494418,0,5.443495389,14.32498787,0
2021-09-12,0,11.38164964,0,19.29093159,0,0,0,0,4.051095635,0,0,13.11783348,0
2021-09-13,8.332111588,6.66568927,0,55.54741058,0,0,0,0,20.55254192,0,0,0,0
2021-09-14,3.386672689,7.804071848,0,0,0,0,0,0,5.595372269,0,0,14.72466386,0
2021-09-15,19.94563284,24.47873121,0,67.99647559,0,0,43.51774438,0,27.19859024,0,5.439718047,90.66196745,0
2021-09-16,15.63911761,7.529945516,8.495323146,0,0,0,0,0,5.985341308,0,0,19.30755261,0
2021-09-17,8.035570718,6.263018353,9.689952924,0,0,0,11.6988456,0,5.908507881,0,0,11.81701576,0
2021-09-18,0,18.56308144,0,0,0,0,0,0,18.01710846,0,7.097648786,54.59729836,0
2021-09-19,13.58606381,5.249161016,0,0,0,0,0,0,8.028128612,0,0,30.87741774,0
2021-09-20,18.24758549,4.926848082,0,0,0,0,0,0,10.58359958,0,0,0,0
2021-09-21,63.40382112,38.04229267,0,190.2114634,0,1268.076422,0,0,12.68076422,0,12.68076422,0,0
2021-09-22,4.292834669,10.30280321,0,0,42.92834669,0,0,0,7.727102405,0,0,0,0
2021-09-23,4.462477394,3.966646573,0,0,49.58308216,0,0,0,4.958308216,0,12.39577054,0,0
2021-09-24,28.54101696,23.11822373,25.11609492,0,0,0,0,0,15.12673899,0,7.420664409,0,0
2021-09-25,6.317480796,4.738110597,0,0,0,0,52.6456733,0,5.26456733,0,0,0,0
2021-09-26,0.664163376,1.530463432,0,0,0,0,2.425640157,0,1.270573416,0,0,2.887666854,0
2021-09-27,6.370083841,2.439606577,0,0,0,0,13.55336987,0,6.099016443,0,0,0,0
2021-09-28,0,27.64940822,33.00090659,0,89.19163943,0,34.78473938,0,14.27066231,0,4.459581972,38.35240496,0
2021-09-29,0,3.936370831,35.78518937,31.49096665,0,0,0,0,10.37770492,0,7.872741661,0,0
2021-09-30,3.534164724,2.650623543,0,0,0,0,13.84214517,0,3.828678451,0,0,29.4513727,0
2021-10-01,0,14.01674518,0,0,87.6046574,0,0,0,17.52093148,0,0,0,0
2021-10-02,62.4079254,49.92634032,0,0,0,0,178.3083583,0,5.349250748,0,10.6985015,0,0
2021-10-03,15.06537265,12.25657436,0,25.53452992,0,0,0,0,8.426394874,0,0,16.85278975,0
2021-10-04,6.997323149,5.59785852,12.72240573,0,0,0,0,0,11.19571704,0,0,0,0
2021-10-05,9.880081057,0,36.51334304,0,0,0,42.95687416,0,38.66118674,0,5.584393641,0,0
2021-10-06,5.460900976,6.702014834,0,0,0,0,12.41113858,0,4.468009889,0,1.48933663,24.82227716,0
2021-10-07,14.7780583,18.335739,27.36677462,0,0,0,0,0,10.6730421,0,12.58871633,0,0
2021-10-08,8.022060003,0,27.66227587,0,0,0,0,0,8.851928279,0,13.27789242,0,0
2021-10-09,3.523999975,0,0,25.17142839,0,0,0,0,6.041142814,0,0,15.10285704,0
2021-10-10,0,0,14.72860632,0,0,0,0,0,3.387579454,0,0,0,0
2021-10-11,6.039737736,7.381901677,33.55409853,0,0,0,0,0,7.046360692,0,0,13.42163941,0
2021-10-12,19.24410444,30.97831447,46.9368401,0,0,0,0,0,7.040526015,0,7.040526015,0,0
2021-10-13,10.61963923,9.439679315,0,0,117.9959914,0,48.37835649,0,15.33947889,0,5.899799572,49.5583164,0
2021-10-14,2.810265772,4.643047798,0,0,0,0,12.21854684,0,9.286095595,0,0,11.9741759,0
2021-10-15,0,6.589187234,0,61.18531003,94.1312462,0,0,0,12.23706201,0,0,0,0
2021-10-16,13.19575375,10.556603,0,0,131.9575375,0,0,0,32.98938436,0,13.19575375,0,0
2021-10-17,15.75616356,8.19320505,0,0,0,0,0,0,6.144903787,0,0,0,0
2021-10-18,10.82192888,8.939854295,0,0,0,0,0,0,13.88030009,0,5.881483089,23.52593235,0
2021-10-19,13.58276762,0,0,30.86992642,0,0,0,0,5.247887491,0,0,0,0
2021-10-20,8.344778527,6.846997766,0,0,0,0,0,0,21.39686802,0,9.628590608,0,0
2021-10-21,3.269661323,10.54729459,0,0,0,0,0,0,8.01594389,0,1.793040081,0,0
2021-10-22,5.3139005,2.1255602,9.683107578,0,0,0,11.6905811,0,6.022420567,0,1.535126811,11.80866778,0
2021-10-23,0,11.27910628,0,0,161.1300897,0,124.0701691,0,38.67122154,0,8.056504487,64.4520359,0
2021-10-24,10.52068788,10.52068788,0,0,0,0,0,1052.068788,10.52068788,0,0,0,0
2021-10-25,14.18793398,11.10360051,0,0,0,0,0,0,9.561433769,0,7.710833685,30.84333474,0
2021-10-26,11.57235939,26.03780864,0,0,0,0,96.43632828,0,15.42981252,0,5.786179697,0,0
2021-10-27,15.79777428,15.79777428,0,31.59554855,0,789.8887138,23.69666141,0,7.898887138,0,7.898887138,23.69666141,0
2021-10-28,41.39078018,22.19505604,0,0,0,0,0,0,26.99398708,0,7.798262933,59.98663795,0
2021-10-29,27.09859947,4.927018085,0,0,73.90527128,0,0,0,4.927018085,246.3509043,4.927018085,32.02561755,0
2021-10-30,10.82728521,11.1963972,0,0,0,0,12.05765853,0,7.013127919,0,0,12.30373319,0
2021-10-31,14.27367856,4.229238092,36.47717854,0,52.86547615,0,0,0,12.68771428,0,0,0,0
2021-11-01,5.160438684,5.160438684,15.48131605,25.80219342,36.12307079,0,15.48131605,0,5.160438684,0,0,0,516.0438684
2021-11-02,4.420682018,4.420682018,0,0,0,0,0,0,8.841364037,0,4.420682018,0,442.0682018
2021-11-03,9.564547934,11.12156736,0,0,0,0,0,0,3.892548578,0,5.227136661,0,0
2021-11-04,2.613753248,8.316487606,0,0,0,0,11.88069658,0,2.25733235,0,2.970174145,0,0
2021-11-05,0,3.982451187,0,16.59354661,0,0,0,0,4.978063984,0,1.493419195,11.11767623,0
2021-11-06,0,6.54809556,0,0,0,0,0,0,7.357410741,0,4.855891089,0,0
2021-11-07,0,11.58113073,0,0,0,0,0,0,4.363904334,0,0,16.78424744,0
2021-11-08,8.488935628,9.965272259,15.13245047,0,0,0,18.08512373,0,5.905346524,0,0,36.90841577,0
